SortGADMintoPrevOrder,SortGADMintoGADMintoGADMorder,County FIPS Code,FIPS,DMA,WeaponsBlack.sum,WeaponsWhite.sum,AssaultsBlack.sum,AssaultsWhite.sum,county,State,County Name ,CountyName,ID,TOT_POP,TOT_MALE,TOT_FEMALE,WA_TOT,BAC_TOT,H_TOT,Pct Uninsured,Median Income,Gini,Pct Living in Poverty,Pct HS Education,PercentSlaveOwningFarms,NSlavesPerCounty,ID,FBIDataToRight,VictimsOfHateCrimes,MURDER,AGASSLT,USPSDToRight,BlackArmed,BlackUnarmed,HispanicArmed,HispanicUnarmed,WhiteArmed,WhiteUnarmed,State,RandID,SouthernLawCenterDataToRight,Arson,Assault,Bombing,Cross.Burnings,Harassment,Intelligence,Intimidation,Leafletting,Legal.Developments,Murder,Rally,Threat,Vandalism,BayesianPosterior,ModelID,m.RR_Black_Armed_Versus_Unarmed,m.RR_White_Armed_Versus_Unarmed,m.RR_Hispanic_Armed_Versus_Unarmed,m.RR_Black_Armed_Versus_White_Armed,m.RR_Hispanic_Armed_Versus_White_Armed,m.RR_Black_Unarmed_Versus_White_Unarmed,m.RR_Hispanic_Unarmed_Versus_White_Unarmed,m.RR_Black_Unarmed_Versus_White_Armed,m.RR_Hispanic_Unarmed_Versus_White_Armed,pc95l.RR_Black_Armed_Versus_Unarmed,pc95l.RR_White_Armed_Versus_Unarmed,pc95l.RR_Hispanic_Armed_Versus_Unarmed,pc95l.RR_Black_Armed_Versus_White_Armed,pc95l.RR_Hispanic_Armed_Versus_White_Armed,pc95l.RR_Black_Unarmed_Versus_White_Unarmed,pc95l.RR_Hispanic_Unarmed_Versus_White_Unarmed,pc95l.RR_Black_Unarmed_Versus_White_Armed,pc95l.RR_Hispanic_Unarmed_Versus_White_Armed,pc95h.RR_Black_Armed_Versus_Unarmed,pc95h.RR_White_Armed_Versus_Unarmed,pc95h.RR_Hispanic_Armed_Versus_Unarmed,pc95h.RR_Black_Armed_Versus_White_Armed,pc95h.RR_Hispanic_Armed_Versus_White_Armed,pc95h.RR_Black_Unarmed_Versus_White_Unarmed,pc95h.RR_Hispanic_Unarmed_Versus_White_Unarmed,pc95h.RR_Black_Unarmed_Versus_White_Armed,pc95h.RR_Hispanic_Unarmed_Versus_White_Armed,m.log.RR_Black_Unarmed_Versus_White_Unarmed,m.log.RR_Hispanic_Unarmed_Versus_White_Unarmed,m.log.RR_Black_Unarmed_Versus_White_Armed,m.log.RR_Hispanic_Unarmed_Versus_White_Armed,sd.log.RR_Black_Unarmed_Versus_White_Unarmed,sd.log.RR_Hispanic_Unarmed_Versus_White_Unarmed,sd.log.RR_Black_Unarmed_Versus_White_Armed,sd.log.RR_Hispanic_Unarmed_Versus_White_Armed
1197,1196,24009,24009,8,8,28,17,34,Calvert,MD,Calvert County,Calvert,MDCalvert,88737,43713,45024,72777,13159,2437,8.7,86536,0.369,6.2,91.9,NA,NA,MD009,FBIDataToRight,0,0,72,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1198,1197,24011,24011,24,1,4,14,25,Caroline,MD,Caroline County,Caroline,MDCaroline,33066,16123,16943,27256,5042,1816,16.1,55480,0.385,13,81.6,NA,NA,MD011,FBIDataToRight,NA,2,74,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1199,1198,24013,24013,24,3,12,9,78,Carroll,MD,Carroll County,Carroll,MDCarroll,167134,82510,84624,156493,6473,4363,8.7,80291,0.386,5.4,89.5,NA,NA,MD013,FBIDataToRight,2,0,49,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1200,1199,24015,24015,24,17,16,35,184,Cecil,MD,Cecil County,Cecil,MDCecil,101108,50301,50807,91179,7502,3407,10.7,61506,0.403,10.5,86.7,NA,NA,MD015,FBIDataToRight,3,6,224,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1201,1200,24017,24017,8,51,23,199,110,Charles,MD,Charles County,Charles,MDCharles,146551,70810,75741,75274,64128,6259,9.8,83078,0.359,6.2,90.4,NA,NA,MD017,FBIDataToRight,1,2,416,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1202,1201,24019,24019,151,21,5,68,29,Dorchester,MD,Dorchester County,Dorchester,MDDorchester,32618,15571,17047,22458,9509,1130,13.6,39630,0.45,16.2,81,NA,NA,MD019,FBIDataToRight,NA,0,96,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1203,1202,24021,24021,8,20,26,47,97,Frederick,MD,Frederick County,Frederick,MDFrederick,233385,114806,118579,196704,23616,17135,9.5,80216,0.376,5.6,91.4,NA,NA,MD021,FBIDataToRight,NA,1,196,USPSDToRight,0,0,0,0,0,1,MD,19,SouthernLawCenterDataToRight,0,0,0,0,0,0,0,3,1,0,0,0,1,BayesianPosterior,126,2.849586925,2.111115174,2.846438071,3.201819704,1.447969113,2.376590588,1.179661472,1.072278029,0.537643268,0.701311371,0.498326899,0.770227318,0.707587143,0.413240948,0.336524121,0.175191657,0.171719143,0.104454048,12.919995,7.790226182,12.38695542,14.97855424,5.44457556,13.95400813,4.995597624,8.110789396,2.346390352,0.845362987,0.061577235,0.116760294,-0.667025458,1.151440168,1.089124427,1.24084743,1.015983795
1204,1203,24023,24023,21,1,14,1,31,Garrett,MD,Garrett County,Garrett,MDGarrett,30097,14949,15148,29491,381,220,15.7,43637,0.433,15.1,84.3,NA,NA,MD023,FBIDataToRight,NA,1,40,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205,1204,24025,24025,24,13,27,73,166,Harford,MD,Harford County,Harford,MDHarford,244826,119693,125133,200906,34686,8613,9.2,71848,0.39,6.9,91,NA,NA,MD025,FBIDataToRight,NA,7,209,USPSDToRight,0,0,0,0,1,0,MD,19,SouthernLawCenterDataToRight,0,0,0,0,0,0,0,0,0,0,0,0,2,BayesianPosterior,127,2.731943894,4.282510158,3.042178949,2.067348352,1.314469053,3.306446398,1.907192585,0.781650953,0.414829706,0.662506733,1.111893762,0.855861158,0.463726145,0.381959155,0.451233232,0.314808222,0.10060487,0.093121222,12.91213312,17.67882863,12.27199227,10.45733828,4.8700064,19.43771312,9.261408637,4.704889526,1.859946541,1.15181573,0.596272237,-0.304562237,-0.86010573,1.191005044,1.050954561,1.259240543,0.961437397
1206,1205,24027,24027,24,23,30,73,85,Howard,MD,Howard County,Howard,MDHoward,287085,140593,146492,183310,55934,16729,8.6,100992,0.39,5.2,94.6,NA,NA,MD027,FBIDataToRight,NA,4,216,USPSDToRight,0,0,0,0,1,0,MD,19,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,128,2.828793268,4.068487882,3.186739295,1.993530313,1.288814229,2.836220244,1.630600044,0.712227864,0.405562445,0.697382182,1.067256527,0.846161722,0.409573679,0.333137742,0.507554123,0.309155946,0.107198362,0.083105695,12.17775259,16.1259757,12.36443234,8.328387816,4.266496324,16.94471472,9.200236215,3.969222052,1.512283364,1.042304978,0.488520551,-0.384615796,-0.938400222,1.121527533,1.074001215,1.142377646,0.917651526
1207,1206,24029,24029,24,2,1,10,14,Kent,MD,Kent County,Kent,MDKent,20197,9640,10557,16540,3316,907,15.1,49017,0.484,14.2,86,NA,NA,MD029,FBIDataToRight,NA,0,25,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,1207,24031,24031,8,NA,NA,NA,NA,Montgomery,MD,Montgomery County,Montgomery,MDMontgomery,971777,466402,505375,622660,187863,165398,13.2,88559,0.453,7.5,91,NA,NA,MD031,FBIDataToRight,1,14,328,USPSDToRight,0,0,1,0,0,0,MD,19,SouthernLawCenterDataToRight,0,0,0,0,0,0,1,0,1,0,0,0,2,BayesianPosterior,129,2.076737547,2.703440981,2.941239262,3.300386564,2.479396834,4.32758282,2.285319612,1.575860542,0.862441947,0.66282497,0.808440575,1.030035472,0.912905279,0.831443006,0.784473162,0.535850757,0.251015883,0.222196159,8.447797835,10.83203165,10.26524459,12.99450721,8.374028467,20.33572105,10.43872361,7.260725962,2.983564397,1.429976992,0.847340473,0.401337012,-0.181299507,1.029310643,0.944946786,1.056192498,0.830135032
1209,1208,24033,24033,8,NA,NA,NA,NA,Prince George'S,MD,Prince George's County,PrinceGeorge's,MDPrinceGeorge's,863420,414161,449259,225493,585847,128972,17,69524,0.38,9.4,85.8,NA,NA,MD033,FBIDataToRight,2,57,854,USPSDToRight,2,0,0,0,0,1,MD,19,SouthernLawCenterDataToRight,0,0,0,0,0,0,2,1,0,0,0,0,8,BayesianPosterior,130,3.129078456,2.19310078,2.489793267,2.390236624,1.316294837,1.647164959,1.14764986,0.748703919,0.528786376,0.96149355,0.518856952,0.683027971,0.601981607,0.351633358,0.266213767,0.1701973,0.121898124,0.091356449,12.05357424,7.925305136,11.2650862,8.668329126,4.766208449,7.708993948,5.165985542,3.950713785,2.252719426,0.429075215,0.062874035,-0.329380497,-0.695581677,1.114265529,1.100667512,1.125813762,0.98941319
1210,1209,24035,24035,24,2,7,9,35,Queen Anne'S,MD,Queen Anne's County,QueenAnne's,MDQueenAnne's,47798,23743,24055,43046,3679,1452,10.8,78503,0.399,7.3,89.7,NA,NA,MD035,FBIDataToRight,NA,4,69,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1211,1210,24037,24037,8,3,3,35,38,St. Mary'S,MD,St. Mary's County,St.Mary's,MDSt.Mary's,105151,52321,52830,83676,16867,3972,9.9,81559,0.388,7.5,89,NA,NA,MD037,FBIDataToRight,NA,0,119,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1212,1211,24039,24039,151,5,1,22,7,Somerset,MD,Somerset County,Somerset,MDSomerset,26470,14136,12334,14473,11586,863,15,38134,0.432,19.3,80.9,NA,NA,MD039,FBIDataToRight,NA,3,56,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,1212,24041,24041,24,4,5,13,18,Talbot,MD,Talbot County,Talbot,MDTalbot,37782,18019,19763,31700,5253,2073,14,56806,0.469,9.7,88,NA,NA,MD041,FBIDataToRight,NA,0,30,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1214,1213,24043,24043,8,26,31,81,184,Washington,MD,Washington County,Washington,MDWashington,147430,74877,72553,127016,16675,5104,12.3,51610,0.427,11.4,83.4,NA,NA,MD043,FBIDataToRight,NA,2,336,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1215,1214,24045,24045,151,20,23,145,74,Wicomico,MD,Wicomico County,Wicomico,MDWicomico,98733,47087,51646,69428,25682,4478,15,47702,0.437,16.6,84.3,NA,NA,MD045,FBIDataToRight,NA,7,287,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1216,1215,24047,24047,151,34,85,26,25,Worcester,MD,Worcester County,Worcester,MDWorcester,51454,25044,26410,42849,7537,1622,14.6,55492,0.443,10.6,88.4,NA,NA,MD047,FBIDataToRight,NA,2,100,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1218,1216,25001,25001,6,12,57,54,296,Barnstable,MA,Barnstable County,Barnstable,MABarnstable,215888,102854,113034,203877,6358,4687,6,54871,0.443,10.9,94.7,NA,NA,MA001,FBIDataToRight,5,1,364,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,1217,25003,25003,55,3,9,10,113,Berkshire,MA,Berkshire County,Berkshire,MABerkshire,131219,63169,68050,122872,5321,4530,5.1,44792,0.462,12.4,90.2,NA,NA,MA003,FBIDataToRight,1,1,183,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1220,1218,25005,25005,48,34,91,123,555,Bristol,MA,Bristol County,Bristol,MABristol,548285,265516,282769,501818,28119,33020,5.5,51361,0.442,12.8,80.1,NA,NA,MA005,FBIDataToRight,NA,2,882,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1221,1219,25007,25007,6,0,3,3,14,Dukes,MA,Dukes County,Dukes,MADukes,16535,8184,8351,15149,837,384,8.3,56320,0.461,8.3,93.5,NA,NA,MA007,FBIDataToRight,2,0,26,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1222,1220,25009,25009,6,21,74,93,629,Essex,MA,Essex County,Essex,MAEssex,743159,356615,386544,656752,49374,122745,5.5,61604,0.471,10.4,88.2,NA,NA,MA009,FBIDataToRight,7,7,882,USPSDToRight,0,0,1,0,1,0,MA,18,SouthernLawCenterDataToRight,0,1,0,0,0,0,0,9,2,0,0,0,2,BayesianPosterior,120,2.460796965,3.440053394,3.340602298,3.174289684,2.018854471,4.204378596,2.084802697,1.255438842,0.613427327,0.677668973,1.129956822,1.037809857,0.742243662,0.686991111,0.812409604,0.41652113,0.21351093,0.157216368,11.47953937,13.01870311,11.87777234,11.72144451,5.778416318,22.22268273,9.156001381,5.961033365,1.938415084,1.451801066,0.740678931,0.177554723,-0.533567411,1.04043583,0.99091577,1.019699363,0.819573925
1223,1221,25011,25011,106,0,10,2,84,Franklin,MA,Franklin County,Franklin,MAFranklin,71372,34810,36562,67908,1449,2250,4.7,49361,0.411,11.7,91.1,NA,NA,MA011,FBIDataToRight,NA,0,139,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1224,1222,25013,25013,106,33,81,75,329,Hampden,MA,Hampden County,Hampden,MAHampden,463490,222669,240821,391037,55309,96776,6.3,46356,0.459,17.1,83.2,NA,NA,MA013,FBIDataToRight,NA,14,479,USPSDToRight,1,1,1,0,0,0,MA,18,SouthernLawCenterDataToRight,2,0,0,0,0,0,0,0,1,0,0,0,3,BayesianPosterior,121,2.074451319,2.674812453,3.165783955,6.197830426,2.637643866,8.530932864,2.18290471,2.942029076,0.792607201,0.468662267,0.766905479,0.869072457,1.49066513,0.894364434,1.721217475,0.452243528,0.495202536,0.194171879,8.051484101,12.5854651,13.28238904,26.90302892,8.88624845,55.30948142,13.44402541,20.34553452,3.665207878,2.175920262,0.851591371,1.126909361,-0.19741953,1.109094625,1.054330066,1.173251862,0.941200619
1225,1223,25015,25015,106,0,6,16,104,Hampshire,MA,Hampshire County,Hampshire,MAHampshire,158080,73975,84105,142491,5873,7455,4.8,57558,0.435,12.5,92.4,NA,NA,MA015,FBIDataToRight,NA,1,116,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1226,1224,25017,25017,6,15,101,145,718,Middlesex,MA,Middlesex County,Middlesex,MAMiddlesex,1503085,730864,772221,1251008,87457,98350,4.5,75364,0.461,8.2,91.6,NA,NA,MA017,FBIDataToRight,1,8,1387,USPSDToRight,0,1,0,0,0,0,MA,18,SouthernLawCenterDataToRight,0,2,0,0,1,0,0,16,2,0,1,0,9,BayesianPosterior,122,1.300771234,2.053909788,2.003466228,6.360577474,2.77429758,10.18613204,2.660436767,4.974874257,1.358884036,0.315604718,0.560594241,0.6002184,1.433984017,0.871590988,2.006187312,0.64203245,0.936403392,0.352731092,4.844586564,7.472746073,6.864737523,30.84514298,9.877984237,57.85278654,12.01435969,34.93568011,6.121915597,2.357324028,1.017492606,1.65042217,0.310590748,1.032097517,0.942492353,1.097887123,0.900466052
1227,1225,25019,25019,6,1,0,9,20,Nantucket,MA,Nantucket County,Nantucket,MANantucket,10172,5205,4967,9193,785,957,8.1,67969,0.547,8.1,93.4,NA,NA,MA019,FBIDataToRight,NA,0,2,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1228,1226,25021,25021,6,21,30,96,268,Norfolk,MA,Norfolk County,Norfolk,MANorfolk,670850,321087,349763,559784,44893,22004,3.6,79899,0.47,6.3,93.1,NA,NA,MA021,FBIDataToRight,2,12,549,USPSDToRight,0,0,0,0,1,0,MA,18,SouthernLawCenterDataToRight,0,2,0,0,0,0,0,14,1,0,0,0,7,BayesianPosterior,123,2.45359126,3.400887775,2.853760737,2.894762991,1.792751054,4.22374963,2.135700951,1.266406879,0.632947239,0.6055967,0.965531671,0.771704878,0.807249103,0.515415776,0.726768964,0.365080474,0.235300495,0.143569009,10.29548993,13.87015523,10.61391379,12.72747678,5.900439079,27.27349372,11.18547903,7.470457557,2.330626259,1.45044407,0.734389635,0.223313473,-0.492740962,1.14491261,1.100288484,1.103340132,0.908929546
1229,1227,25023,25023,6,45,35,284,398,Plymouth,MA,Plymouth County,Plymouth,MAPlymouth,494919,240715,254204,434153,49031,15619,4.7,71555,0.425,8.3,91.8,NA,NA,MA023,FBIDataToRight,4,4,900,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1230,1228,25025,25025,6,239,114,1379,997,Suffolk,MA,Suffolk County,Suffolk,MASuffolk,722023,347689,374334,457720,190030,143455,6.9,49584,0.518,22.6,83.1,NA,NA,MA025,FBIDataToRight,25,26,2685,USPSDToRight,1,0,0,0,0,1,MA,18,SouthernLawCenterDataToRight,0,3,0,0,0,0,1,0,0,0,0,0,2,BayesianPosterior,124,2.711336053,1.943449839,2.496713723,3.735004734,1.651054802,2.698401777,1.272725858,1.439075342,0.67849172,0.779678053,0.490115102,0.737564719,0.99602865,0.471441934,0.438779797,0.216356417,0.222736565,0.140232883,11.26798009,5.810167173,10.11876038,15.6650502,5.393763916,11.93999733,5.232081484,7.444316598,2.618317498,0.928768348,0.179851202,0.316574039,-0.432343107,1.04969702,1.006251646,1.107342377,0.940880523
1231,1229,25027,25027,6,22,133,180,974,Worcester,MA,Worcester County,Worcester,MAWorcester,798552,393276,405276,711175,44865,75422,4.8,61079,0.433,10.9,88.6,NA,NA,MA027,FBIDataToRight,3,19,1359,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1232,1230,26001,26001,208,0,3,0,2,Alcona,MI,Alcona County,Alcona,MIAlcona,10942,5555,5387,10748,23,124,18,33853,0.413,16.5,84.3,NA,NA,MI001,FBIDataToRight,NA,0,3,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1233,1231,26003,26003,177,0,2,0,4,Alger,MI,Alger County,Alger,MIAlger,9601,5224,4377,8305,636,114,15.5,36749,0.418,14.7,86.2,NA,NA,MI003,FBIDataToRight,NA,0,8,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1234,1232,26005,26005,38,0,13,4,64,Allegan,MI,Allegan County,Allegan,MIAllegan,111408,55473,55935,106785,2153,7454,14.5,45879,0.402,14.8,88.9,NA,NA,MI005,FBIDataToRight,3,0,121,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
